product_sku|name|price|detail_text|level_1|level_2|level_3
097160|Короб 20*10 2м T.Plast 50.01.001.0004|26.00|Предназначен для укладки проводки силового и информационного кабеля, установки электрических розеток по наружной поверхности стен внутри жилы, офисных, общественных помещений. Защищает кабель от механических повреждений, попадания  влаги. Ударопрочность: 6 Дж. Степень защиты: IP 40. Рабочая температура: -5°С  -  +60°С.|Электротовары|Изделия для электромонтажа|Кабель-каналы и аксессуары
046543|Короб 20*10 2м Элекор|31.00|Предназначен для укладки проводки силового и информационного кабеля, установки электрических розеток по наружной поверхности стен внутри жилы, офисных, общественных помещений. Защищает кабель от механических повреждений, попадания  влаги. Ударопрочность: 6 Дж. Степень защиты: IP 40. Рабочая температура: -15°С  -  +60°С.|Электротовары|Изделия для электромонтажа|Кабель-каналы и аксессуары
097161|Короб 25*16 2м T.Plast 50.01.001.0005|29.00|Предназначен для укладки проводки силового и информационного кабеля, установки электрических розеток по наружной поверхности стен внутри жилы, офисных, общественных помещений. Защищает кабель от механических повреждений, попадания  влаги. Ударопрочность: 6 Дж. Степень защиты: IP 40. Рабочая температура: -5°С  -  +60°С.|Электротовары|Изделия для электромонтажа|Кабель-каналы и аксессуары
165464|Короб 25*16 2м Элекор|55.00|Предназначен для укладки проводки силового и информационного кабеля, установки электрических розеток по наружной поверхности стен внутри жилы, офисных, общественных помещений. Защищает кабель от механических повреждений, попадания  влаги. Ударопрочность: 6 Дж. Степень защиты: IP 40. Рабочая температура: -15°С  -  +60°С.|Электротовары|Изделия для электромонтажа|Кабель-каналы и аксессуары
078479|Клемма WAGO 4*2.5мм 773324|14.00|Предназначены для ответвления и присоединения одножильных проводов из меди и алюминия или многожильного медного провода.Число соединяемых проводов: 4.|Электротовары|Изделия для электромонтажа|Клеммы
130440|Клемма WAGO 4*2.5мм с пастой 773304|14.00|Предназначены для ответвления и присоединения одножильных проводов из меди и алюминия или многожильного медного провода.Число соединяемых проводов: 4.|Электротовары|Изделия для электромонтажа|Клеммы
078480|Клемма WAGO 6*2.5мм 773326|14.00|Предназначены для ответвления и присоединения одножильных проводов из меди и алюминия или многожильного медного провода.Число соединяемых проводов: 6.|Электротовары|Изделия для электромонтажа|Клеммы
130441|Клемма WAGO 6*2.5мм с пастой 773306|21.00|Предназначены для ответвления и присоединения одножильных проводов из меди и алюминия или многожильного медного провода.Число соединяемых проводов: 6.|Электротовары|Изделия для электромонтажа|Клеммы
113703|Коробка разветвит. СП квадратная с крышкой 400В 16 выводов полые стены 113*113*45мм ин КР1201и HEGEL|75.00|Предназначена для ответвления и протяжки скрытой электропроводки напряжением до 400 В. в полых стенах, с креплением при помощи металлических лапок. Количество выводов под кабель-канал: 16.|Электротовары|Изделия для электромонтажа|Коробки монтажные
113710|Коробка разветвит. ОП/IP55 квадратная с крышкой 400В 6 выводов 80*80*40мм инд. уп. КР2603и HEGEL|64.00|Предназначена для ответвления и протяжки открытой электропроводки напряжением до 400 В. Степень защиты: IP55. Количество выводов под кабель-канал: 6.|Электротовары|Изделия для электромонтажа|Коробки монтажные
113713|Коробка разветвит. ОП/IP55 круглая с крышкой 400В 4 вывода 80*40мм инд. уп. КР2602и HEGEL|60.00|Предназначена для ответвления и протяжки открытой электропроводки напряжением до 400 В. Степень защиты: IP55. Количество выводов под кабель-канал: 4.|Электротовары|Изделия для электромонтажа|Коробки монтажные
156305|Коробка универсальная для кабель-каналов 80*80*25 белая Рувинил 65005|27.00|Предназначена для ответвления и протяжки открытой электропроводки напряжением до 400 В. Степень защиты: IP40. Количество выводов под кабель-канал: 6.|Электротовары|Изделия для электромонтажа|Коробки монтажные
155576|Коробка универсальная для кабель-каналов 80*80*25 коричневая Рувинил 65005К|33.00|Предназначена для ответвления и протяжки открытой электропроводки напряжением до 400 В. Степень защиты: IP40. Количество выводов под кабель-канал: 6.|Электротовары|Изделия для электромонтажа|Коробки монтажные
161332|Коробка универсальная для кабель-каналов 85*85*45 коричневая Рувинил 65015К|60.00|Предназначена для ответвления и протяжки открытой электропроводки напряжением до 400 В. Степень защиты: IP40. Количество выводов под кабель-канал: 6.|Электротовары|Изделия для электромонтажа|Коробки монтажные
065758|Коробка переходник для с/у накладная Makel белая 10010|49.00|Коробка накладная  предназначена для накладного монтажа выключателей и розеток серии MIMOZA. Имеет 2 герметизированных вывода. Степень защиты IP20|Электротовары|Изделия для электромонтажа|Коробки монтажные
065763|Коробка переходник для с/у накладная Makel крем 10060|53.00|Коробка накладная  предназначена для накладного монтажа выключателей и розеток серии MIMOZA. Имеет 2 герметизированных вывода. Степень защиты IP20|Электротовары|Изделия для электромонтажа|Коробки монтажные
057278|Коробка переходник для с/у накладная Вессен крем KP-1-SI|27.00|Коробка накладная  предназначена для накладного монтажа выключателей и розеток. Имеет 2 герметизированных вывода. Степень защиты IP20|Электротовары|Изделия для электромонтажа|Коробки монтажные
113726|Коробка установочная 400В сплошные стены 60*40мм инд уп КУ1103и HEGEL|5.00|Предназначена для ответвления и протяжки скрытой электропроводки напряжением до 400 В. в сплошных стенах.|Электротовары|Изделия для электромонтажа|Коробки монтажные
014195|Коробка установочная 400В сплошные стены 60*40мм КУ1105и HEGEL|13.00|Предназначена для ответвления и протяжки скрытой электропроводки напряжением до 400 В. в сплошных стенах.|Электротовары|Изделия для электромонтажа|Коробки монтажные
113727|Коробка установочная 400В сплошные стены 68*40мм инд уп КУ1106и HEGEL|15.00|Предназначена для ответвления и протяжки скрытой электропроводки напряжением до 400 В. в сплошных стенах.|Электротовары|Изделия для электромонтажа|Коробки монтажные
115283|Скоба 9мм прямоугольная с гвоздем (100шт) ИЭК                                                       |34.00|Предназначена для открытого крепления электрического и информационного кабеля к горизонтальным и вертикальным поверхностям. Комплектуется гвоздём. Максимальный диаметр провода 9мм.|Электротовары|Изделия для электромонтажа|Скобы
057388|Скоба 9мм прямоугольная с гвоздем (50шт)                                                            |18.00|Предназначена для открытого крепления электрического и информационного кабеля к горизонтальным и вертикальным поверхностям. Комплектуется гвоздём. Максимальный диаметр провода 9мм.|Электротовары|Изделия для электромонтажа|Скобы
017954|Труба гофрированная 16мм T-plast 55.01.002.0001|6.00|Предназначена для защиты электрического и информационного кабеля, при проведении открытой и закрытой электропроводки, от внешних негативных факторов. Характеристики: Степень защиты: IP 65. Диаметр: 16 мм. Не поддерживает горения.|Электротовары|Изделия для электромонтажа|Трубы гофрированные и аксессуары
031916|Хомут металлический 21-38мм ширина ленты 12,7мм, (4шт) Stayer 37802-021-38-4|47.00|Предназначен для фиксации и крепления электрического и информационного кабеля при выполнении различных строительных и бытовых работ.|Скобяные изделия и крепёж|Крепёж|Комплекты крепежа
056787|Кабель КГ 1*10|32.00|Силовой кабель гибкий для нестационарной прокладки и соединения передвижных электрических механизмов. Одножильный. Номинальное напряжение: 660-1000В. Сечение жилы: 10 кв. мм.|Электротовары|Кабель, электропровод|
026159|Кабель КГ 1*16|72.00|Силовой кабель гибкий для нестационарной прокладки и соединения передвижных электрических механизмов. Одножильный. Номинальное напряжение: 660-1000В. Сечение жилы: 16 кв. мм.|Электротовары|Кабель, электропровод|
019810|Провод электрический АПВ-2,5|6.00|Кабель силовой с одно проволочной жилой. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 450-1000 В. Сечение жилы 2,5 кв.мм.|Электротовары|Кабель, электропровод|
036697|Кабель КГ 1*25|80.00|Силовой кабель гибкий для нестационарной прокладки и соединения передвижных электронных механизмов. Одножильный. Номинальное напряжение: 660-1000В. Сечение жилы: 25 кв. мм.|Электротовары|Кабель, электропровод|
010305|Провод электрический ШВВП 2х0,5|12.00|Провод универсальный плоский, гибкий, с много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 0,5 кв.мм.|Электротовары|Кабель, электропровод|
433895|Провод электрический ШВВП 2х0,5 (50м) ОМК                                                           |444.66|Провод универсальный плоский, гибкий, с много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 0,5 кв.мм.|Электротовары|Кабель, электропровод|
004560|Провод электрический ПВС 2х0,75|30.00|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Переназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 6 А. Двужильный, сечение жилы 0,75 мм.|Электротовары|Кабель, электропровод|
167692|Провод электрический ПВС 2х0,75 (10м)|233.00|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 6 А. Двужильный, сечение жилы 0,75 мм. Бухта: 10м.|Электротовары|Кабель, электропровод|
167693|Провод электрический ПВС 2х0,75 (20м)|441.00|Провод универсальный плоский, с одно проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 0,75 кв.мм. Бухта: 20 м.|Электротовары|Кабель, электропровод|
002448|Провод электрический ШВВП 2х0,75|19.00|Провод универсальный плоский, гибкий, с много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 0,75 кв.мм.|Электротовары|Кабель, электропровод|
167722|Провод электрический ШВВП 2х0,75 (10м)|147.00|Провод универсальный плоский, гибкий, с много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 0,75 кв.мм. Бухта: 10 м.|Электротовары|Кабель, электропровод|
167723|Провод электрический ШВВП 2х0,75 (20м)|355.00|Провод универсальный плоский, гибкий, с много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 0,75 кв.мм. Бухта: 20 м.|Электротовары|Кабель, электропровод|
414701|Провод электрический ШВВП 2х0,75 (50м) ОМК|617.00|Провод универсальный плоский, гибкий, с много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 0,75 кв.мм. Бухта: 50 м.|Электротовары|Кабель, электропровод|
060214|Провод электрический ПВС 2х1,0|5.00|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 10 А. Двужильный, сечение жилы 1 мм.|Электротовары|Кабель, электропровод|
022574|Кабель NYM 2*1,5|31.00|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа 1 класса защиты по электробезопасности. Номинальное напряжение: 660 В. Двужильный, сечение жил 1,5 кв.мм. Не распространяет горение.|Электротовары|Кабель, электропровод|
049893|Кабель ВВГ 2*1,5|21.00|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660-1000 В. Двужильный, сечение жил 1,5 кв.мм. Не распространяет горение: при одиночной прокладке.|Электротовары|Кабель, электропровод|
168842|Кабель ВВГнг-П 2*1,5 (10м)|273.00|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660-1000 В. Двужильный, сечение жил 1,5 кв.мм. Не распространяет горение: при одиночной прокладке. Бухта: 10 м.|Электротовары|Кабель, электропровод|
168843|Кабель ВВГнг-П 2*1,5 (20м)|509.00|Кабель силовой. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660-1000 В. Двужильный, сечение жил 1,5 кв.мм. Не распространяет горение: при одиночной прокладке. Бухта: 20 м.|Электротовары|Кабель, электропровод|
414709|Кабель ВВГ 2*1,5 (50м) ОМК                                                                          |810.00|Кабель силовой. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660-1000 В. Двужильный, сечение жил 1,5 кв.мм. Не распространяет горение: при одиночной прокладке. Бухта: 50 м.|Электротовары|Кабель, электропровод|
004561|Провод электрический ПВС 2х1,5|41.00|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 16 А. Двужильный, сечение жилы 1,5 мм.|Электротовары|Кабель, электропровод|
118607|Провод электрический ПВС 2х1,5 (10м)|307.00|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 16 А. Двужильный, сечение жилы 1,5 мм. Бухта: 10м.|Электротовары|Кабель, электропровод|
118606|Провод электрический ПВС 2х1,5 (20м)|551.00|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 16 А. Двужильный, сечение жилы 1,5 мм. Бухта: 20м.|Электротовары|Кабель, электропровод|
118608|Провод электрический ПВС 2х1,5 (50м)|1471.00|Соединительный провод с многопроволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 16 А. Двужильный, сечение жилы 1,5 мм. Бухта: 50м.|Электротовары|Кабель, электропровод|
002449|Провод электрический ПУГНП (ШВВП) 2х1,5|26.00|Провод универсальный плоский, гибкий. много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 1,5 кв.мм.|Электротовары|Кабель, электропровод|
414711|Провод электрический ПУГНП 2х1,5 (50м) ОМК                                                          |675.03|Провод универсальный плоский, гибкий. много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 1,5 кв.мм. Бухта: 50м|Электротовары|Кабель, электропровод|
118613|Провод электрический ПУГНП/ПБППГ 2х1,5 (10м)|234.00|Провод универсальный плоский, гибкий, с много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 1,5 кв.мм. Бухта: 10 м.|Электротовары|Кабель, электропровод|
004554|Провод электрический ПУНП (ПБПП) 2х1,5|30.00|Провод универсальный плоский, с одно проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 1,5 кв.мм.|Электротовары|Кабель, электропровод|
118620|Провод электрический ПУНП (ПБПП) 2х1,5 (10м)|207.00|Провод универсальный плоский, с одно проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двухжильный, сечение жил 1,5 кв.мм. Бухта: 10 м.|Электротовары|Кабель, электропровод|
118622|Провод электрический ПУНП (ПБПП) 2х1,5 (20м)|512.00|Провод универсальный плоский, с одно проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двухжильный, сечение жил 1,5 кв.мм. Бухта: 20 м.|Электротовары|Кабель, электропровод|
428316|Провод электрический ПУНП 2х1,5 (50м) ОМК                                                           |736.00|Провод универсальный плоский, с одно проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двухжильный, сечение жил 1,5 кв.мм. Бухта: 50 м.|Электротовары|Кабель, электропровод|
065463|Кабель АВВГ 2*16|29.00|Кабель силовой с много проволочными жилами. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660 В. Двужильный, сечение жил 16 кв.мм.|Электротовары|Кабель, электропровод|
020583|Кабель NYM 2*2,5|53.00|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа 1 класса защиты по электробезопасности. Номинальное напряжение: 660 В. Двужильный, сечение жил 2,5 кв.мм. Не распространяет горение.|Электротовары|Кабель, электропровод|
168845|Кабель ВВГнг-П 2*2,5 (10м)|382.00|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660-1000 В. Двужильный, сечение жил 2,5 кв.мм. Не распространяет горение: при одиночной прокладке.|Электротовары|Кабель, электропровод|
168846|Кабель ВВГнг-П 2*2,5 (20м)|616.00|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660-1000 В. Двужильный, сечение жил 2,5 кв.мм. Не распространяет горение: при одиночной прокладке. Бухта: 20 м.|Электротовары|Кабель, электропровод|
433896|Кабель ВВГ 2*2,5 (20м) ОМК                                                                          |475.69|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660-1000 В. Двужильный, сечение жил 2,5 кв.мм. Не распространяет горение: при одиночной прокладке. Бухта: 20 м.|Электротовары|Кабель, электропровод|
049892|Кабель ВВГ 2х2,5|24.00|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660-1000 В. Двужильный, сечение жил 2,5 кв.мм. Не распространяет горение: при одиночной прокладке.|Электротовары|Кабель, электропровод|
019811|Провод электрический АВВГ-П 2х2,5 (пл.)|18.00|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660 В. Двужильный, сечение жил 2,5 кв.мм.|Электротовары|Кабель, электропровод|
003247|Провод электрический АПУНП 2х2,5|9.00|Провод универсальный плоский, с одно проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 2,5 кв.мм.|Электротовары|Кабель, электропровод|
004562|Провод электрический ПВС 2х2,5|55.00|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 25 А. Двужильный, сечение жилы 2,5 мм.|Электротовары|Кабель, электропровод|
414615|Провод электрический ПВС 2х2,5 (10м) ОМК|297.58|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 25 А. Двужильный, сечение жилы 2,5 мм. Бухта: 10м.|Электротовары|Кабель, электропровод|
167699|Провод электрический ПВС 2х2,5 (20м)|1115.00|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 25 А. Двужильный, сечение жилы 2,5 мм. Бухта: 20м.|Электротовары|Кабель, электропровод|
167700|Провод электрический ПВС 2х2,5 (50м)|2247.00|Соединительный провод с многопроволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 25 А. Двужильный, сечение жилы 2,5 мм. Бухта: 50м.|Электротовары|Кабель, электропровод|
004559|Провод электрический ПУГНП (ШВВП) 2х2,5|48.00|Провод универсальный плоский, гибкий, с много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 2,5 кв.мм.|Электротовары|Кабель, электропровод|
118627|Провод электрический ПУГНП/ПБППГ 2х2,5 (10м)|382.00|Провод универсальный плоский, гибкий, с много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 2,5 кв.мм. Бухта: 10 м.|Электротовары|Кабель, электропровод|
004555|Провод электрический ПУНП 2х2,5|43.00|Провод универсальный плоский, с одно проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 2,5 кв.мм.|Электротовары|Кабель, электропровод|
414630|Провод электрический ПУНП 2х2,5 (10м) ОМК                                                           |241.73|Провод универсальный плоский, с однопроволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 2,5 кв.мм. Бухта: 10 м.|Электротовары|Кабель, электропровод|
118630|Провод электрический ПУНП 2х2,5 (50м)|1509.00|Провод универсальный плоский, с однопроволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 2,5 кв.мм. Бухта: 50 м.|Электротовары|Кабель, электропровод|
424982|Провод электрический ПУНП 2х2,5 (50м) ОМК                                                           |1204.00|Провод универсальный плоский, с однопроволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 2,5 кв.мм. Бухта: 50 м.|Электротовары|Кабель, электропровод|
057830|Кабель ВВГ 2*4 (пл)|38.00|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660-1000 В. Двужильный, сечение жил 4 кв.мм. Не распространяет горение: при одиночной прокладке.|Электротовары|Кабель, электропровод|
018973|Провод электрический АВВГ-П 2х4 (ож.)|7.00|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660 В. Двужильный, сечение жил 4 кв.мм.|Электротовары|Кабель, электропровод|
004553|Провод электрический АПУНП 2х4,0|12.00|Провод универсальный плоский, с одно проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 4 кв.мм.|Электротовары|Кабель, электропровод|
072762|Провод электрический ПУГНП (ШВВП) 2х4|25.00|Провод универсальный плоский, гибкий, с много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 4 кв.мм.|Электротовары|Кабель, электропровод|
004556|Провод электрический ПУНП (ПБПП) 2х4|35.00|Провод универсальный плоский, с одно проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Двужильный, сечение жил 4 кв.мм.|Электротовары|Кабель, электропровод|
008235|Провод электрический АВВГ-П 2х6 (пл.)|5.00|Кабель силовой с одно проволочными жилами. Для передачи электроэнергии в установках стационарного типа. Номинальное напряжение: 660 В. Двужильный, сечение жил 6 кв.мм.|Электротовары|Кабель, электропровод|
079268|Провод  электрический ШВВП 3*0,5|13.00|Провод универсальный плоский, гибкий, с много проволочными жилами. Предназначен для прокладки освещения и ремонта осветительных сетей. Трёхжильный, сечение жил 0,5 кв.мм.|Электротовары|Кабель, электропровод|
004563|Провод электрический ПВС 3х0,75|16.00|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 6 А. Трёх жильный, сечение жилы 0,75 мм.|Электротовары|Кабель, электропровод|
433897|Провод электрический ПВС 3х0,75 (10м) ОМК                                                           |174.00|"Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 6 А. Трёх жильный, сечение жилы 0,75 мм. Бухта:10м

"|Электротовары|Кабель, электропровод|
414707|Провод электрический ПВС 3х0,75 (20м) ОМК                                                           |360.93|"Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 6 А. Трёх жильный, сечение жилы 0,75 мм. Бухта:20м
"|Электротовары|Кабель, электропровод|
167703|Провод электрический ПВС 3х0,75 (50м)|804.00|"Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 6 А. Трёх жильный, сечение жилы 0,75 мм. Бухта:50м
"|Электротовары|Кабель, электропровод|
433898|Провод электрический ПВС 3х0,75 (50м) ОМК                                                           |809.24|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 6 А. Трёх жильный, сечение жилы 0,75 мм. Бухта:50м|Электротовары|Кабель, электропровод|
022573|Провод электрический ПВС 3х1,0|27.00|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 10 А. Трёх жильный, сечение жилы 1 мм.|Электротовары|Кабель, электропровод|
424983|Провод электрический ПВС 3х1,0 (10м) ОМК                                                            |243.87|Соединительный провод с много проволочной скрученной жилой и сердечником из ПВХ. Предназначен для подвижного и неподвижного соединения электроприборов промышленного и бытового назначения. Номинальная токовая нагрузка: 10 А. Трёх жильный, сечение жилы 1 мм.Бухта:10м.|Электротовары|Кабель, электропровод|
